Time (s),SE1,SE2,voltage diff
2104-07-08T03:56:07,-600.3,-620,-3.591
2104-07-08T03:56:07.1,-600.4,-620,-3.646
2104-07-08T03:56:07.2,-600.3,-620,-3.589
2104-07-08T03:56:07.4,-600.2,-620,-3.521
2104-07-08T03:56:07.5,-600.3,-620,-3.566
2104-07-08T03:56:07.6,-600.3,-620.1,-3.614
2104-07-08T03:56:07.7,-600.4,-620.1,-3.621
2104-07-08T03:56:07.8,-600.4,-620.1,-3.595
2104-07-08T03:56:07.9,-600.3,-620.1,-3.546
2104-07-08T03:56:08,-600.3,-620.1,-3.558
2104-07-08T03:56:08.2,-600.4,-620.1,-3.583
2104-07-08T03:56:08.3,-600.4,-620.1,-3.6
2104-07-08T03:56:08.4,-600.3,-620.1,-3.533
2104-07-08T03:56:08.5,-600.3,-620.1,-3.575
2104-07-08T03:56:08.6,-600.3,-620.1,-3.542
2104-07-08T03:56:08.8,-600.4,-620.1,-3.583
2104-07-08T03:56:08.9,-600.4,-620.1,-3.576
2104-07-08T03:56:09,-600.4,-620.1,-3.603
2104-07-08T03:56:09.1,-600.3,-620.1,-3.56
2104-07-08T03:56:09.2,-600.3,-620.1,-3.547
2104-07-08T03:56:09.3,-600.4,-620.1,-3.621
2104-07-08T03:56:09.5,-600.4,-620.1,-3.608
2104-07-08T03:56:09.6,-600.3,-620.1,-3.567
2104-07-08T03:56:09.7,-600.4,-620.1,-3.626
2104-07-08T03:56:09.8,-600.3,-620.1,-3.576
2104-07-08T03:56:09.9,-600.4,-620.1,-3.616
2104-07-08T03:56:10,-600.3,-620,-3.563
2104-07-08T03:56:10.1,-600.4,-620,-3.665
2104-07-08T03:56:10.3,-600.3,-619.9,-3.679
2104-07-08T03:56:10.4,-600.3,-619.9,-3.611
2104-07-08T03:56:10.5,-600.2,-620,-3.549
2104-07-08T03:56:10.7,-600.2,-620,-3.489
2104-07-08T03:56:10.8,-600.1,-620,-3.469
2104-07-08T03:56:10.9,-600.2,-620,-3.518
2104-07-08T03:56:11.1,-600.2,-619.9,-3.568
2104-07-08T03:56:11.2,-600.2,-620,-3.56
2104-07-08T03:56:11.3,-600.2,-620,-3.531
2104-07-08T03:56:11.5,-600.2,-620,-3.542
2104-07-08T03:56:11.6,-600.2,-620,-3.535
2104-07-08T03:56:11.7,-600.2,-620,-3.49
2104-07-08T03:56:11.8,-600.2,-620,-3.494
2104-07-08T03:56:11.9,-600.2,-620,-3.502
2104-07-08T03:56:12.1,-600.2,-620,-3.477
2104-07-08T03:56:12.2,-600.2,-620,-3.503
2104-07-08T03:56:12.3,-600.3,-620,-3.556
2104-07-08T03:56:12.5,-600.2,-620,-3.53
2104-07-08T03:56:12.6,-600.3,-620.1,-3.58
2104-07-08T03:56:12.7,-600.3,-620,-3.598
2104-07-08T03:56:12.9,-600.3,-620,-3.654
2104-07-08T03:56:13,-600.3,-620,-3.623
2104-07-08T03:56:13.1,-600.4,-620,-3.678
2104-07-08T03:56:13.2,-600.4,-620,-3.625
2104-07-08T03:56:13.3,-600.3,-620.1,-3.588
2104-07-08T03:56:13.5,-600.3,-620.1,-3.511
2104-07-08T03:56:13.6,-600.3,-620.1,-3.525
2104-07-08T03:56:13.7,-600.3,-620.1,-3.566
2104-07-08T03:56:13.8,-600.4,-620.1,-3.62
2104-07-08T03:56:14,-600.3,-620.1,-3.538
2104-07-08T03:56:14.1,-600.2,-620.1,-3.511
2104-07-08T03:56:14.2,-600.3,-620.1,-3.569
2104-07-08T03:56:14.3,-600.3,-620.1,-3.523
2104-07-08T03:56:14.5,-600.3,-620,-3.576
2104-07-08T03:56:14.6,-600.2,-620,-3.529
2104-07-08T03:56:14.7,-600.3,-620,-3.563
2104-07-08T03:56:14.9,-600.3,-620,-3.583
2104-07-08T03:56:15,-600.3,-620,-3.626
2104-07-08T03:56:15.1,-600.4,-620,-3.678
2104-07-08T03:56:15.2,-600.3,-620,-3.618
2104-07-08T03:56:15.4,-600.3,-620,-3.601
2104-07-08T03:56:15.5,-600.3,-620,-3.616
2104-07-08T03:56:15.6,-600.2,-620,-3.553
2104-07-08T03:56:15.7,-600.3,-620,-3.614
2104-07-08T03:56:15.9,-600.3,-619.9,-3.679
2104-07-08T03:56:16,-600.3,-619.9,-3.65
2104-07-08T03:56:16.1,-600.3,-619.9,-3.707
2104-07-08T03:56:16.2,-600.2,-619.9,-3.621
2104-07-08T03:56:16.3,-600.3,-619.9,-3.678
2104-07-08T03:56:16.5,-600.2,-619.9,-3.634
2104-07-08T03:56:16.6,-600.3,-620,-3.669
2104-07-08T03:56:16.7,-600.2,-620,-3.584
2104-07-08T03:56:16.9,-600.2,-620,-3.56
2104-07-08T03:56:17,-600.2,-620,-3.526
2104-07-08T03:56:17.1,-600.2,-620,-3.563
2104-07-08T03:56:17.2,-600.2,-620,-3.583
2104-07-08T03:56:17.4,-600.2,-620,-3.533
2104-07-08T03:56:17.5,-600.2,-620,-3.536
2104-07-08T03:56:17.6,-600.3,-620,-3.6
2104-07-08T03:56:17.7,-600.3,-620,-3.61
2104-07-08T03:56:17.8,-600.3,-620,-3.618
2104-07-08T03:56:18,-600.4,-620,-3.662
2104-07-08T03:56:18.1,-600.3,-620,-3.622
2104-07-08T03:56:18.2,-600.4,-620,-3.673
2104-07-08T03:56:18.3,-600.3,-620,-3.622
2104-07-08T03:56:18.4,-600.3,-620,-3.621
2104-07-08T03:56:18.5,-600.3,-620,-3.565
2104-07-08T03:56:18.7,-600.2,-620,-3.534
2104-07-08T03:56:18.8,-600.2,-620,-3.496
2104-07-08T03:56:18.9,-600.2,-619.9,-3.613
2104-07-08T03:56:19.1,-600.2,-620,-3.556
2104-07-08T03:56:19.2,-600.3,-620,-3.621
2104-07-08T03:56:19.3,-600.2,-620,-3.599
2104-07-08T03:56:19.4,-600.3,-620,-3.648
2104-07-08T03:56:19.5,-600.3,-620,-3.623
2104-07-08T03:56:19.7,-600.2,-620,-3.592
2104-07-08T03:56:19.9,-600.3,-620,-3.647
2104-07-08T03:56:20,-600.3,-620,-3.689
2104-07-08T03:56:20.1,-600.3,-620,-3.665
2104-07-08T03:56:20.2,-600.4,-620,-3.73
2104-07-08T03:56:20.3,-600.3,-620,-3.671
2104-07-08T03:56:20.5,-600.4,-620,-3.673
2104-07-08T03:56:20.6,-600.4,-620,-3.685
2104-07-08T03:56:20.7,-600.3,-620,-3.62
2104-07-08T03:56:20.8,-600.3,-620,-3.638
2104-07-08T03:56:21,-600.3,-620,-3.589
2104-07-08T03:56:21.1,-600.3,-620,-3.538
2104-07-08T03:56:21.2,-600.2,-620,-3.513
2104-07-08T03:56:21.3,-600.1,-620,-3.475
2104-07-08T03:56:21.5,-600.1,-620,-3.489
2104-07-08T03:56:21.6,-600.2,-620,-3.531
2104-07-08T03:56:21.7,-600.2,-620,-3.505
2104-07-08T03:56:21.8,-600.2,-620,-3.512
2104-07-08T03:56:21.9,-600.2,-620,-3.556
2104-07-08T03:56:22,-600.2,-620,-3.614
2104-07-08T03:56:22.2,-600.2,-620,-3.561
2104-07-08T03:56:22.3,-600.2,-620,-3.544
2104-07-08T03:56:22.4,-600.3,-620,-3.606
2104-07-08T03:56:22.6,-600.3,-620,-3.661
2104-07-08T03:56:22.7,-600.4,-620,-3.655
2104-07-08T03:56:22.8,-600.3,-620,-3.618
2104-07-08T03:56:22.9,-600.3,-620,-3.643
2104-07-08T03:56:23.1,-600.3,-620,-3.618
2104-07-08T03:56:23.2,-600.4,-620,-3.707
2104-07-08T03:56:23.3,-600.4,-620,-3.702
2104-07-08T03:56:23.5,-600.3,-620,-3.621
2104-07-08T03:56:23.6,-600.3,-620,-3.615
2104-07-08T03:56:23.7,-600.2,-620,-3.551
2104-07-08T03:56:23.8,-600.2,-620,-3.562
2104-07-08T03:56:23.9,-600.2,-620,-3.584
2104-07-08T03:56:24,-600.2,-620,-3.568
2104-07-08T03:56:24.1,-600.2,-620,-3.528
2104-07-08T03:56:24.3,-600.2,-620,-3.528
2104-07-08T03:56:24.4,-600.2,-620,-3.525
2104-07-08T03:56:24.5,-600.2,-620,-3.557
2104-07-08T03:56:24.6,-600.2,-620,-3.518
2104-07-08T03:56:24.7,-600.2,-620,-3.571
2104-07-08T03:56:24.8,-600.2,-620,-3.522
2104-07-08T03:56:25,-600.2,-620,-3.542
2104-07-08T03:56:25.1,-600.2,-620,-3.547
2104-07-08T03:56:25.2,-600.3,-620,-3.651
2104-07-08T03:56:25.3,-600.3,-620,-3.629
2104-07-08T03:56:25.4,-600.3,-620,-3.677
2104-07-08T03:56:25.5,-600.3,-620,-3.636
2104-07-08T03:56:25.7,-600.3,-620,-3.665
2104-07-08T03:56:25.8,-600.4,-620,-3.713
2104-07-08T03:56:25.9,-600.3,-620,-3.656
2104-07-08T03:56:26,-600.4,-619.9,-3.739
2104-07-08T03:56:26.1,-600.3,-619.9,-3.679
2104-07-08T03:56:26.2,-600.3,-619.9,-3.636
2104-07-08T03:56:26.4,-600.3,-619.9,-3.71
2104-07-08T03:56:26.5,-600.3,-619.9,-3.66
2104-07-08T03:56:26.6,-600.2,-619.9,-3.636
2104-07-08T03:56:26.8,-600.3,-619.9,-3.709
2104-07-08T03:56:26.9,-600.3,-619.9,-3.774
2104-07-08T03:56:27,-600.4,-619.9,-3.807
2104-07-08T03:56:27.1,-600.4,-620,-3.713
2104-07-08T03:56:27.3,-600.3,-620,-3.651
2104-07-08T03:56:27.4,-600.3,-620,-3.604
2104-07-08T03:56:27.5,-600.2,-620,-3.586
2104-07-08T03:56:27.6,-600.2,-619.9,-3.557
2104-07-08T03:56:27.7,-600.2,-619.9,-3.57
2104-07-08T03:56:27.9,-600.3,-620,-3.65
2104-07-08T03:56:28,-600.3,-620,-3.63
2104-07-08T03:56:28.1,-600.3,-620,-3.595
2104-07-08T03:56:28.2,-600.2,-620,-3.553
2104-07-08T03:56:28.3,-600.2,-619.9,-3.571
2104-07-08T03:56:28.4,-600.2,-619.9,-3.63
2104-07-08T03:56:28.5,-600.3,-619.9,-3.682
2104-07-08T03:56:28.7,-600.2,-620,-3.609
2104-07-08T03:56:28.8,-600.3,-620,-3.639
2104-07-08T03:56:28.9,-600.2,-620,-3.602
2104-07-08T03:56:29.1,-600.3,-620,-3.677
2104-07-08T03:56:29.2,-600.3,-620,-3.684
2104-07-08T03:56:29.3,-600.3,-620,-3.641
2104-07-08T03:56:29.4,-600.3,-620,-3.661
2104-07-08T03:56:29.5,-600.3,-620,-3.626
2104-07-08T03:56:29.6,-600.3,-620,-3.602
2104-07-08T03:56:29.8,-600.3,-619.9,-3.689
2104-07-08T03:56:29.9,-600.3,-620,-3.656
2104-07-08T03:56:30,-600.3,-620,-3.668
2104-07-08T03:56:30.1,-600.3,-620,-3.62
2104-07-08T03:56:30.2,-600.3,-620,-3.62
2104-07-08T03:56:30.4,-600.2,-620,-3.539
2104-07-08T03:56:30.5,-600.3,-620,-3.612
2104-07-08T03:56:30.6,-600.2,-619.9,-3.575
2104-07-08T03:56:30.7,-600.3,-620,-3.642
2104-07-08T03:56:30.8,-600.3,-620,-3.591
2104-07-08T03:56:31,-600.3,-620,-3.656
2104-07-08T03:56:31.1,-600.4,-620,-3.702
2104-07-08T03:56:31.2,-600.4,-620,-3.639
2104-07-08T03:56:31.3,-600.4,-620,-3.663
2104-07-08T03:56:31.4,-600.4,-620,-3.673
2104-07-08T03:56:31.5,-600.4,-620,-3.638
2104-07-08T03:56:31.7,-600.4,-620,-3.636
2104-07-08T03:56:31.8,-600.4,-620,-3.671
2104-07-08T03:56:31.9,-600.4,-620,-3.657
2104-07-08T03:56:32,-600.5,-620,-3.685
2104-07-08T03:56:32.1,-600.4,-620,-3.638
2104-07-08T03:56:32.3,-600.4,-620,-3.65
2104-07-08T03:56:32.4,-600.5,-620.1,-3.722
2104-07-08T03:56:32.5,-600.5,-620.1,-3.687
2104-07-08T03:56:32.6,-600.4,-620,-3.668
2104-07-08T03:56:32.7,-600.5,-620.1,-3.722
2104-07-08T03:56:32.9,-600.4,-620,-3.66
2104-07-08T03:56:33,-600.5,-620,-3.736
2104-07-08T03:56:33.1,-600.5,-620,-3.762
2104-07-08T03:56:33.2,-600.6,-620,-3.823
2104-07-08T03:56:33.4,-600.5,-620,-3.75
2104-07-08T03:56:33.5,-600.5,-620,-3.757
2104-07-08T03:56:33.6,-600.6,-620,-3.773
2104-07-08T03:56:33.7,-600.6,-620,-3.767
2104-07-08T03:56:33.9,-600.6,-620,-3.763
2104-07-08T03:56:34,-600.5,-620,-3.715
2104-07-08T03:56:34.1,-600.6,-620,-3.802
2104-07-08T03:56:34.3,-600.6,-620,-3.772
2104-07-08T03:56:34.4,-600.5,-620,-3.72
2104-07-08T03:56:34.5,-600.5,-620,-3.747
2104-07-08T03:56:34.6,-600.5,-620,-3.7
2104-07-08T03:56:34.7,-600.5,-620,-3.754
2104-07-08T03:56:34.8,-600.4,-620,-3.717
2104-07-08T03:56:35,-600.5,-620,-3.758
2104-07-08T03:56:35.3,-600.5,-620,-3.708
2104-07-08T03:56:35.4,-600.4,-619.9,-3.701
2104-07-08T03:56:35.6,-600.5,-620,-3.761
2104-07-08T03:56:35.7,-600.5,-620,-3.72
2104-07-08T03:56:35.8,-600.5,-620,-3.735
2104-07-08T03:56:35.9,-600.6,-620,-3.781
2104-07-08T03:56:36.1,-600.5,-620,-3.738
2104-07-08T03:56:36.2,-600.6,-620,-3.774
2104-07-08T03:56:36.3,-600.5,-620,-3.719
2104-07-08T03:56:36.5,-600.6,-620,-3.745
2104-07-08T03:56:36.6,-600.5,-620,-3.708
2104-07-08T03:56:36.7,-600.6,-620,-3.811
2104-07-08T03:56:36.8,-600.6,-620,-3.82
2104-07-08T03:56:36.9,-600.5,-620,-3.749
2104-07-08T03:56:37.1,-600.5,-620,-3.739
2104-07-08T03:56:37.2,-600.5,-620,-3.702
2104-07-08T03:56:37.3,-600.5,-619.9,-3.699
2104-07-08T03:56:37.5,-600.5,-620,-3.682
2104-07-08T03:56:37.6,-600.5,-620,-3.7
2104-07-08T03:56:37.7,-600.5,-620,-3.714
2104-07-08T03:56:37.8,-600.6,-620,-3.771
2104-07-08T03:56:37.9,-600.7,-620,-3.862
2104-07-08T03:56:38,-600.7,-620,-3.831
2104-07-08T03:56:38.2,-600.6,-620,-3.763
2104-07-08T03:56:38.3,-600.6,-620,-3.788
2104-07-08T03:56:38.4,-600.7,-620,-3.814
2104-07-08T03:56:38.6,-600.7,-620,-3.845
2104-07-08T03:56:38.7,-600.7,-620,-3.899
2104-07-08T03:56:38.8,-600.6,-619.9,-3.832
2104-07-08T03:56:38.9,-600.7,-620,-3.88
2104-07-08T03:56:39.1,-600.7,-619.9,-3.942
2104-07-08T03:56:39.2,-600.7,-619.9,-3.864
2104-07-08T03:56:39.4,-600.6,-619.9,-3.776
2104-07-08T03:56:39.5,-600.6,-619.9,-3.752
2104-07-08T03:56:39.6,-600.5,-619.9,-3.743
2104-07-08T03:56:39.7,-600.6,-619.9,-3.774
2104-07-08T03:56:39.9,-600.6,-619.9,-3.752
2104-07-08T03:56:40,-600.6,-619.9,-3.82
2104-07-08T03:56:40.1,-600.6,-619.9,-3.755
2104-07-08T03:56:40.2,-600.6,-619.9,-3.723
2104-07-08T03:56:40.4,-600.5,-620,-3.7
2104-07-08T03:56:40.5,-600.5,-620,-3.702
2104-07-08T03:56:40.6,-600.5,-620,-3.718
2104-07-08T03:56:40.7,-600.6,-620,-3.761
2104-07-08T03:56:40.9,-600.6,-619.9,-3.777
2104-07-08T03:56:41,-600.5,-619.9,-3.726
2104-07-08T03:56:41.1,-600.6,-619.9,-3.785
2104-07-08T03:56:41.2,-600.7,-619.9,-3.868
2104-07-08T03:56:41.4,-600.7,-619.9,-3.843
2104-07-08T03:56:41.5,-600.7,-619.9,-3.813
2104-07-08T03:56:41.6,-600.6,-620,-3.757
2104-07-08T03:56:41.8,-600.6,-619.9,-3.796
2104-07-08T03:56:41.9,-600.7,-619.9,-3.822
2104-07-08T03:56:42,-600.7,-619.9,-3.872
2104-07-08T03:56:42.1,-600.7,-620,-3.816
2104-07-08T03:56:42.2,-600.7,-620,-3.836
2104-07-08T03:56:42.4,-600.7,-620,-3.813
2104-07-08T03:56:42.5,-600.8,-619.9,-3.901
2104-07-08T03:56:42.6,-600.7,-620,-3.843
2104-07-08T03:56:42.7,-600.8,-620,-3.862
2104-07-08T03:56:42.9,-600.8,-620,-3.869
2104-07-08T03:56:43,-600.9,-620,-3.914
2104-07-08T03:56:43.1,-600.8,-620,-3.858
2104-07-08T03:56:43.2,-600.7,-620,-3.811
2104-07-08T03:56:43.3,-600.8,-620,-3.919
2104-07-08T03:56:43.4,-600.8,-620,-3.841
2104-07-08T03:56:43.6,-600.8,-619.9,-3.94
2104-07-08T03:56:43.7,-600.7,-619.9,-3.85
2104-07-08T03:56:43.8,-600.8,-619.9,-3.872
2104-07-08T03:56:43.9,-600.7,-619.9,-3.827
2104-07-08T03:56:44,-600.6,-619.9,-3.791
2104-07-08T03:56:44.1,-600.7,-619.9,-3.826
2104-07-08T03:56:44.3,-600.7,-619.9,-3.84
2104-07-08T03:56:44.4,-600.8,-620,-3.884
2104-07-08T03:56:44.5,-600.8,-620,-3.891
2104-07-08T03:56:44.6,-600.9,-620,-3.949
2104-07-08T03:56:44.7,-600.9,-620,-3.933
2104-07-08T03:56:44.9,-601,-620,-3.975
2104-07-08T03:56:45,-600.9,-620,-3.899
2104-07-08T03:56:45.1,-600.9,-620,-3.929
2104-07-08T03:56:45.2,-600.9,-620,-3.889
2104-07-08T03:56:45.3,-600.9,-620,-3.938
2104-07-08T03:56:45.5,-600.9,-620,-3.92
2104-07-08T03:56:45.6,-600.9,-620,-3.879
2104-07-08T03:56:45.7,-600.9,-620,-3.913
2104-07-08T03:56:45.8,-600.8,-620,-3.848
2104-07-08T03:56:45.9,-600.8,-620,-3.804
2104-07-08T03:56:46.1,-600.8,-620,-3.858
2104-07-08T03:56:46.2,-600.8,-620,-3.801
2104-07-08T03:56:46.3,-600.8,-620,-3.817
2104-07-08T03:56:46.4,-600.9,-620,-3.894
2104-07-08T03:56:46.5,-600.8,-620,-3.84
2104-07-08T03:56:46.7,-600.8,-619.9,-3.91
2104-07-08T03:56:46.8,-600.9,-619.9,-3.931
2104-07-08T03:56:46.9,-600.9,-620,-3.905
2104-07-08T03:56:47,-600.8,-620,-3.877
2104-07-08T03:56:47.1,-600.9,-619.9,-3.916
2104-07-08T03:56:47.3,-600.9,-619.9,-3.936
2104-07-08T03:56:47.4,-600.8,-619.9,-3.88
2104-07-08T03:56:47.5,-600.9,-619.9,-3.961
2104-07-08T03:56:47.6,-600.9,-619.9,-3.946
2104-07-08T03:56:47.8,-600.9,-619.9,-3.914
2104-07-08T03:56:47.9,-600.9,-619.9,-3.954
2104-07-08T03:56:48,-600.9,-619.9,-3.907
2104-07-08T03:56:48.1,-601,-619.9,-3.972
2104-07-08T03:56:48.2,-600.9,-619.9,-3.926
2104-07-08T03:56:48.3,-600.9,-620,-3.874
2104-07-08T03:56:48.5,-601,-620,-3.948
2104-07-08T03:56:48.6,-601,-620,-3.983
2104-07-08T03:56:48.7,-601,-620,-3.944
2104-07-08T03:56:48.8,-600.9,-620,-3.884
2104-07-08T03:56:49,-600.9,-619.9,-3.902
2104-07-08T03:56:49.1,-601,-619.9,-4.004
2104-07-08T03:56:49.2,-601,-619.9,-3.971
2104-07-08T03:56:49.3,-600.9,-619.9,-3.914
2104-07-08T03:56:49.4,-600.9,-619.9,-3.897
2104-07-08T03:56:49.6,-600.8,-619.9,-3.821
2104-07-08T03:56:49.7,-600.9,-619.9,-3.867
2104-07-08T03:56:49.8,-600.9,-619.9,-3.896
2104-07-08T03:56:49.9,-600.9,-619.9,-3.893
2104-07-08T03:56:50,-601,-619.9,-3.958
2104-07-08T03:56:50.2,-600.9,-619.9,-3.892
2104-07-08T03:56:50.3,-600.9,-619.8,-3.965
2104-07-08T03:56:50.4,-600.9,-619.8,-3.918
2104-07-08T03:56:50.5,-600.9,-619.8,-3.976
2104-07-08T03:56:50.7,-600.9,-619.9,-3.929
2104-07-08T03:56:50.8,-601,-619.9,-3.986
2104-07-08T03:56:50.9,-601,-619.9,-3.947
2104-07-08T03:56:51,-600.9,-619.9,-3.922
2104-07-08T03:56:51.1,-601,-619.9,-3.945
2104-07-08T03:56:51.3,-601.1,-619.9,-3.996
2104-07-08T03:56:51.4,-601.1,-619.9,-4.016
2104-07-08T03:56:51.5,-601.1,-619.9,-4.036
2104-07-08T03:56:51.6,-601.1,-619.9,-4.027
2104-07-08T03:56:51.7,-601.1,-620,-3.992
2104-07-08T03:56:51.9,-601.1,-620,-3.962
2104-07-08T03:56:52,-601.1,-620,-4.012
2104-07-08T03:56:52.1,-601.1,-620,-3.944
2104-07-08T03:56:52.2,-601.1,-620,-3.925
2104-07-08T03:56:52.3,-601,-620,-3.881
2104-07-08T03:56:52.5,-601,-620,-3.915
2104-07-08T03:56:52.6,-601,-620.1,-3.922
2104-07-08T03:56:52.7,-601,-620,-3.955
2104-07-08T03:56:52.8,-601.2,-620,-4.046
2104-07-08T03:56:52.9,-601.2,-620,-4.019
2104-07-08T03:56:53,-601.2,-620,-4.024
2104-07-08T03:56:53.2,-601.1,-620,-3.951
2104-07-08T03:56:53.3,-601.2,-620,-4.012
2104-07-08T03:56:53.4,-601.1,-620,-3.984
2104-07-08T03:56:53.5,-601.2,-620,-3.996
2104-07-08T03:56:53.7,-601.2,-620,-3.992
2104-07-08T03:56:53.8,-601.2,-620,-4.037
2104-07-08T03:56:53.9,-601.2,-620,-3.983
2104-07-08T03:56:54,-601.2,-620,-4.02
2104-07-08T03:56:54.1,-601.2,-619.9,-4.094
2104-07-08T03:56:54.3,-601.2,-619.9,-4.116
2104-07-08T03:56:54.4,-601.3,-619.9,-4.133
2104-07-08T03:56:54.5,-601.2,-619.9,-4.066
2104-07-08T03:56:54.6,-601.2,-619.9,-4.035
2104-07-08T03:56:54.7,-601.2,-619.9,-4.086
2104-07-08T03:56:54.8,-601.2,-619.9,-4.005
2104-07-08T03:56:55,-601.1,-619.9,-3.916
2104-07-08T03:56:55.1,-601.1,-619.9,-3.91
2104-07-08T03:56:55.2,-601.1,-619.9,-3.9
2104-07-08T03:56:55.3,-601,-619.9,-3.85
2104-07-08T03:56:55.4,-601.1,-619.9,-3.916
2104-07-08T03:56:55.6,-601.1,-619.9,-3.944
2104-07-08T03:56:55.7,-601,-619.9,-3.908
2104-07-08T03:56:55.8,-601.1,-619.9,-3.973
2104-07-08T03:56:55.9,-601.2,-619.9,-4.048
2104-07-08T03:56:56,-601.2,-619.9,-4.12
2104-07-08T03:56:56.2,-601.3,-619.9,-4.124
2104-07-08T03:56:56.3,-601.3,-620,-4.164
2104-07-08T03:56:56.4,-601.4,-620,-4.205
2104-07-08T03:56:56.5,-601.3,-620,-4.113
2104-07-08T03:56:56.6,-601.3,-620,-4.117
2104-07-08T03:56:56.7,-601.2,-620,-4.058
2104-07-08T03:56:56.9,-601.2,-620,-4.052
2104-07-08T03:56:57,-601.3,-620,-4.097
2104-07-08T03:56:57.1,-601.2,-620,-4.044
2104-07-08T03:56:57.2,-601.4,-620,-4.171
2104-07-08T03:56:57.3,-601.4,-620,-4.17
2104-07-08T03:56:57.5,-601.4,-620,-4.12
2104-07-08T03:56:57.6,-601.4,-620,-4.193
2104-07-08T03:56:57.7,-601.5,-620,-4.221
2104-07-08T03:56:57.8,-601.4,-620.1,-4.164
2104-07-08T03:56:57.9,-601.4,-620,-4.172
2104-07-08T03:56:58,-601.4,-620,-4.108
2104-07-08T03:56:58.2,-601.4,-620.1,-4.102
2104-07-08T03:56:58.3,-601.4,-620.1,-4.108
2104-07-08T03:56:58.4,-601.5,-620,-4.198
2104-07-08T03:56:58.5,-601.4,-620,-4.145
2104-07-08T03:56:58.6,-601.5,-620,-4.232
2104-07-08T03:56:58.7,-601.4,-620,-4.138
2104-07-08T03:56:58.9,-601.5,-620.1,-4.162
2104-07-08T03:56:59,-601.5,-620,-4.176
2104-07-08T03:56:59.1,-601.5,-620.1,-4.215
2104-07-08T03:56:59.2,-601.5,-620.1,-4.142
2104-07-08T03:56:59.3,-552.1,-606.1,29.72
2104-07-08T03:56:59.4,-614.9,-634.4,-3.65
2104-07-08T03:56:59.6,-612.1,-631.5,-3.58
2104-07-08T03:56:59.7,-610.9,-630.3,-3.617
2104-07-08T03:56:59.8,-609.9,-629.2,-3.686
2104-07-08T03:56:59.9,-608.9,-628.2,-3.639
2104-07-08T03:57:00,-608.1,-627.4,-3.631
2104-07-08T03:57:00.2,-606.8,-626,-3.732
2104-07-08T03:57:00.3,-606.2,-625.3,-3.714
2104-07-08T03:57:00.4,-605.7,-624.8,-3.701
2104-07-08T03:57:00.6,-604.9,-623.9,-3.827
2104-07-08T03:57:00.7,-604.5,-623.5,-3.784
2104-07-08T03:57:00.8,-604.2,-623.1,-3.792
2104-07-08T03:57:00.9,-603.9,-622.9,-3.772
2104-07-08T03:57:01,-603.6,-622.6,-3.781
2104-07-08T03:57:01.1,-603.4,-622.3,-3.8
2104-07-08T03:57:01.3,-603.1,-621.9,-3.867
2104-07-08T03:57:01.4,-602.9,-621.8,-3.843
2104-07-08T03:57:01.5,-602.8,-621.6,-3.916
2104-07-08T03:57:01.7,-602.6,-621.4,-3.91
2104-07-08T03:57:01.8,-602.6,-621.2,-4.013
2104-07-08T03:57:01.9,-602.5,-621.1,-4.046
2104-07-08T03:57:02,-602.4,-621,-3.985
2104-07-08T03:57:02.1,-602.4,-620.9,-4.054
2104-07-08T03:57:02.3,-602.2,-620.8,-3.995
2104-07-08T03:57:02.4,-602.2,-620.8,-4.01
2104-07-08T03:57:02.5,-602.2,-620.7,-4.113
2104-07-08T03:57:02.7,-602.3,-620.7,-4.091
2104-07-08T03:57:02.8,NAN,-635.5,NAN
2104-07-08T03:57:02.9,NAN,-983,NAN
2104-07-08T03:57:03,NAN,NAN,NAN
2104-07-08T03:57:03.1,NAN,NAN,NAN
2104-07-08T03:57:03.3,NAN,NAN,-750.7
2104-07-08T03:57:03.4,NAN,NAN,-665.1
2104-07-08T03:57:03.5,NAN,-1042,-599.2
2104-07-08T03:57:03.6,NAN,-1023,-548.1
2104-07-08T03:57:03.7,NAN,-1005,-507.8
2104-07-08T03:57:03.8,NAN,-986,-475.5
2104-07-08T03:57:04,NAN,-951,-429.3
2104-07-08T03:57:04.1,NAN,-935,-412.3
2104-07-08T03:57:04.2,NAN,-920,-414.3
2104-07-08T03:57:04.3,NAN,-907,-299.9
2104-07-08T03:57:04.4,NAN,-891,-218.8
2104-07-08T03:57:04.6,-948,-852,-117.9
2104-07-08T03:57:04.7,-896,-833,-86.7
2104-07-08T03:57:04.8,-854,-814,-63.91
2104-07-08T03:57:04.9,-818,-795.8,-46.98
2104-07-08T03:57:05.1,-764.1,-763.4,-25.54
2104-07-08T03:57:05.2,-743.1,-749,-18.87
2104-07-08T03:57:05.3,-725.2,-735.9,-14.05
2104-07-08T03:57:05.4,-709.9,-723.9,-10.58
2104-07-08T03:57:05.5,-696.7,-713.1,-8.02
2104-07-08T03:57:05.7,-675.3,-694.5,-4.991
2104-07-08T03:57:05.8,-666.8,-686.6,-4.246
2104-07-08T03:57:05.9,-659.2,-679.4,-3.657
2104-07-08T03:57:06,-652.5,-673.1,-3.198
2104-07-08T03:57:06.1,-646.7,-667.3,-2.969
2104-07-08T03:57:06.2,-641.7,-662.2,-2.908
2104-07-08T03:57:06.4,-633.2,-653.6,-2.811
2104-07-08T03:57:06.5,-629.6,-649.9,-2.825
2104-07-08T03:57:06.6,-626.5,-646.7,-2.843
2104-07-08T03:57:06.7,-623.8,-643.8,-3.02
2104-07-08T03:57:06.8,-621.3,-641.2,-3.057
